#Dt	counts	counts_err
-4.05e-09	9.0	1.7909888231788369e-07
-4.04e-09	12.0	1.7710717954814574e-07
-4.0299999999999995e-09	8.0	1.7976278324112974e-07
-4.02e-09	8.0	1.7976278324112974e-07
-4.01e-09	11.0	1.7777108047139163e-07
-3.9999999999999994e-09	11.0	1.7777108047139163e-07
-3.99e-09	10.0	1.7843498139463763e-07
-3.98e-09	7.0	1.8042668416437577e-07
-3.97e-09	8.0	1.7976278324112974e-07
-3.9599999999999996e-09	8.0	1.7976278324112974e-07
-3.95e-09	12.0	1.7710717954814574e-07
-3.94e-09	10.0	1.7843498139463763e-07
-3.9299999999999995e-09	12.0	1.7710717954814574e-07
-3.92e-09	9.0	1.7909888231788369e-07
-3.91e-09	10.0	1.7843498139463763e-07
-3.899999999999999e-09	6.0	1.810905850876218e-07
-3.89e-09	5.0	1.817544860108678e-07
-3.88e-09	10.0	1.7843498139463763e-07
-3.87e-09	5.0	1.817544860108678e-07
-3.8599999999999995e-09	9.0	1.7909888231788369e-07
-3.85e-09	13.0	1.7644327862489963e-07
-3.84e-09	13.0	1.7644327862489963e-07
-3.829999999999999e-09	6.0	1.810905850876218e-07
-3.82e-09	10.0	1.7843498139463763e-07
-3.81e-09	8.0	1.7976278324112974e-07
-3.8e-09	11.0	1.7777108047139163e-07
-3.7899999999999995e-09	12.0	1.7710717954814574e-07
-3.78e-09	8.0	1.7976278324112974e-07
-3.77e-09	10.0	1.7843498139463763e-07
-3.7599999999999994e-09	3.0	1.8308228785735974e-07
-3.75e-09	11.0	1.7777108047139163e-07
-3.74e-09	12.0	1.7710717954814574e-07
-3.73e-09	4.0	1.8241838693411377e-07
-3.72e-09	8.0	1.7976278324112974e-07
-3.71e-09	4.0	1.8241838693411377e-07
-3.6999999999999996e-09	7.0	1.8042668416437577e-07
-3.69e-09	10.0	1.7843498139463763e-07
-3.6799999999999997e-09	12.0	1.7710717954814574e-07
-3.67e-09	7.0	1.8042668416437577e-07
-3.6599999999999998e-09	13.0	1.7644327862489963e-07
-3.6499999999999996e-09	6.0	1.810905850876218e-07
-3.64e-09	15.0	1.751154767784074e-07
-3.6299999999999997e-09	10.0	1.7843498139463763e-07
-3.62e-09	9.0	1.7909888231788369e-07
-3.6099999999999997e-09	12.0	1.7710717954814574e-07
-3.6e-09	8.0	1.7976278324112974e-07
-3.59e-09	11.0	1.7777108047139163e-07
-3.5799999999999996e-09	14.0	1.757793777016536e-07
-3.57e-09	5.0	1.817544860108678e-07
-3.5599999999999997e-09	5.0	1.817544860108678e-07
-3.55e-09	11.0	1.7777108047139163e-07
-3.5399999999999998e-09	11.0	1.7777108047139163e-07
-3.5299999999999996e-09	7.0	1.8042668416437577e-07
-3.52e-09	6.0	1.810905850876218e-07
-3.5099999999999997e-09	11.0	1.7777108047139163e-07
-3.5e-09	11.0	1.7777108047139163e-07
-3.4899999999999997e-09	11.0	1.7777108047139163e-07
-3.48e-09	16.0	1.7445157585516142e-07
-3.47e-09	5.0	1.817544860108678e-07
-3.4599999999999996e-09	8.0	1.7976278324112974e-07
-3.45e-09	7.0	1.8042668416437577e-07
-3.4399999999999997e-09	7.0	1.8042668416437577e-07
-3.43e-09	2.0	1.8374618878060593e-07
-3.4199999999999998e-09	6.0	1.810905850876218e-07
-3.4099999999999996e-09	11.0	1.7777108047139163e-07
-3.4e-09	6.0	1.810905850876218e-07
-3.3899999999999997e-09	13.0	1.7644327862489963e-07
-3.38e-09	10.0	1.7843498139463763e-07
-3.3699999999999997e-09	8.0	1.7976278324112974e-07
-3.36e-09	7.0	1.8042668416437577e-07
-3.35e-09	17.0	1.737876749319155e-07
-3.3399999999999996e-09	10.0	1.7843498139463763e-07
-3.33e-09	11.0	1.7777108047139163e-07
-3.3199999999999997e-09	9.0	1.7909888231788369e-07
-3.31e-09	4.0	1.8241838693411377e-07
-3.2999999999999998e-09	13.0	1.7644327862489963e-07
-3.2899999999999996e-09	6.0	1.810905850876218e-07
-3.28e-09	13.0	1.7644327862489963e-07
-3.2699999999999997e-09	9.0	1.7909888231788369e-07
-3.26e-09	11.0	1.7777108047139163e-07
-3.2499999999999997e-09	9.0	1.7909888231788369e-07
-3.24e-09	9.0	1.7909888231788369e-07
-3.23e-09	11.0	1.7777108047139163e-07
-3.2199999999999996e-09	8.0	1.7976278324112974e-07
-3.21e-09	10.0	1.7843498139463763e-07
-3.1999999999999997e-09	10.0	1.7843498139463763e-07
-3.19e-09	7.0	1.8042668416437577e-07
-3.1799999999999998e-09	9.0	1.7909888231788369e-07
-3.17e-09	8.0	1.7976278324112974e-07
-3.16e-09	12.0	1.7710717954814574e-07
-3.1499999999999997e-09	9.0	1.7909888231788369e-07
-3.14e-09	7.0	1.8042668416437577e-07
-3.1299999999999997e-09	13.0	1.7644327862489963e-07
-3.12e-09	9.0	1.7909888231788369e-07
-3.11e-09	14.0	1.757793777016536e-07
-3.0999999999999996e-09	12.0	1.7710717954814574e-07
-3.09e-09	6.0	1.810905850876218e-07
-3.0799999999999997e-09	13.0	1.7644327862489963e-07
-3.07e-09	4.0	1.8241838693411377e-07
-3.0599999999999998e-09	12.0	1.7710717954814574e-07
-3.05e-09	7.0	1.8042668416437577e-07
-3.04e-09	7.0	1.8042668416437577e-07
-3.0299999999999997e-09	14.0	1.757793777016536e-07
-3.02e-09	7.0	1.8042668416437577e-07
-3.0099999999999997e-09	9.0	1.7909888231788369e-07
-3e-09	10.0	1.7843498139463763e-07
-2.99e-09	6.0	1.810905850876218e-07
-2.9799999999999996e-09	5.0	1.817544860108678e-07
-2.97e-09	12.0	1.7710717954814574e-07
-2.9599999999999997e-09	10.0	1.7843498139463763e-07
-2.95e-09	12.0	1.7710717954814574e-07
-2.9399999999999998e-09	10.0	1.7843498139463763e-07
-2.93e-09	6.0	1.810905850876218e-07
-2.92e-09	7.0	1.8042668416437577e-07
-2.9099999999999997e-09	8.0	1.7976278324112974e-07
-2.9e-09	11.0	1.7777108047139163e-07
-2.8899999999999997e-09	16.0	1.7445157585516142e-07
-2.88e-09	9.0	1.7909888231788369e-07
-2.87e-09	8.0	1.7976278324112974e-07
-2.8599999999999996e-09	11.0	1.7777108047139163e-07
-2.85e-09	6.0	1.810905850876218e-07
-2.8399999999999997e-09	7.0	1.8042668416437577e-07
-2.83e-09	5.0	1.817544860108678e-07
-2.8199999999999998e-09	3.0	1.8308228785735974e-07
-2.81e-09	7.0	1.8042668416437577e-07
-2.8e-09	13.0	1.7644327862489963e-07
-2.7899999999999997e-09	10.0	1.7843498139463763e-07
-2.78e-09	7.0	1.8042668416437577e-07
-2.7699999999999997e-09	15.0	1.751154767784074e-07
-2.76e-09	10.0	1.7843498139463763e-07
-2.75e-09	7.0	1.8042668416437577e-07
-2.7399999999999996e-09	9.0	1.7909888231788369e-07
-2.73e-09	11.0	1.7777108047139163e-07
-2.7199999999999997e-09	5.0	1.817544860108678e-07
-2.71e-09	9.0	1.7909888231788369e-07
-2.6999999999999998e-09	18.0	1.731237740086695e-07
-2.69e-09	8.0	1.7976278324112974e-07
-2.68e-09	10.0	1.7843498139463763e-07
-2.6699999999999997e-09	8.0	1.7976278324112974e-07
-2.66e-09	2.0	1.8374618878060593e-07
-2.6499999999999997e-09	12.0	1.7710717954814574e-07
-2.64e-09	10.0	1.7843498139463763e-07
-2.63e-09	9.0	1.7909888231788369e-07
-2.6199999999999996e-09	10.0	1.7843498139463763e-07
-2.61e-09	17.0	1.737876749319155e-07
-2.5999999999999997e-09	13.0	1.7644327862489963e-07
-2.59e-09	11.0	1.7777108047139163e-07
-2.5799999999999998e-09	15.0	1.751154767784074e-07
-2.57e-09	13.0	1.7644327862489963e-07
-2.56e-09	12.0	1.7710717954814574e-07
-2.5499999999999997e-09	8.0	1.7976278324112974e-07
-2.54e-09	12.0	1.7710717954814574e-07
-2.5299999999999997e-09	8.0	1.7976278324112974e-07
-2.52e-09	8.0	1.7976278324112974e-07
-2.51e-09	7.0	1.8042668416437577e-07
-2.5e-09	15.0	1.751154767784074e-07
-2.49e-09	10.0	1.7843498139463763e-07
-2.4799999999999997e-09	8.0	1.7976278324112974e-07
-2.47e-09	7.0	1.8042668416437577e-07
-2.4599999999999998e-09	9.0	1.7909888231788369e-07
-2.45e-09	11.0	1.7777108047139163e-07
-2.44e-09	10.0	1.7843498139463763e-07
-2.4299999999999997e-09	11.0	1.7777108047139163e-07
-2.42e-09	10.0	1.7843498139463763e-07
-2.4099999999999997e-09	13.0	1.7644327862489963e-07
-2.4e-09	10.0	1.7843498139463763e-07
-2.39e-09	7.0	1.8042668416437577e-07
-2.38e-09	12.0	1.7710717954814574e-07
-2.37e-09	11.0	1.7777108047139163e-07
-2.3599999999999997e-09	7.0	1.8042668416437577e-07
-2.35e-09	11.0	1.7777108047139163e-07
-2.3399999999999998e-09	11.0	1.7777108047139163e-07
-2.33e-09	12.0	1.7710717954814574e-07
-2.32e-09	6.0	1.810905850876218e-07
-2.3099999999999997e-09	13.0	1.7644327862489963e-07
-2.3e-09	15.0	1.751154767784074e-07
-2.2899999999999997e-09	9.0	1.7909888231788369e-07
-2.28e-09	13.0	1.7644327862489963e-07
-2.27e-09	15.0	1.751154767784074e-07
-2.26e-09	14.0	1.757793777016536e-07
-2.25e-09	13.0	1.7644327862489963e-07
-2.2399999999999997e-09	9.0	1.7909888231788369e-07
-2.23e-09	15.0	1.751154767784074e-07
-2.2199999999999998e-09	10.0	1.7843498139463763e-07
-2.21e-09	17.0	1.737876749319155e-07
-2.2e-09	7.0	1.8042668416437577e-07
-2.1899999999999997e-09	10.0	1.7843498139463763e-07
-2.18e-09	5.0	1.817544860108678e-07
-2.1699999999999997e-09	14.0	1.757793777016536e-07
-2.16e-09	17.0	1.737876749319155e-07
-2.15e-09	14.0	1.757793777016536e-07
-2.14e-09	15.0	1.751154767784074e-07
-2.13e-09	17.0	1.737876749319155e-07
-2.1199999999999997e-09	9.0	1.7909888231788369e-07
-2.11e-09	13.0	1.7644327862489963e-07
-2.0999999999999998e-09	5.0	1.817544860108678e-07
-2.09e-09	9.0	1.7909888231788369e-07
-2.08e-09	12.0	1.7710717954814574e-07
-2.0699999999999997e-09	11.0	1.7777108047139163e-07
-2.06e-09	10.0	1.7843498139463763e-07
-2.0499999999999997e-09	15.0	1.751154767784074e-07
-2.04e-09	13.0	1.7644327862489963e-07
-2.03e-09	17.0	1.737876749319155e-07
-2.02e-09	8.0	1.7976278324112974e-07
-2.01e-09	16.0	1.7445157585516142e-07
-1.9999999999999997e-09	17.0	1.737876749319155e-07
-1.99e-09	14.0	1.757793777016536e-07
-1.9799999999999998e-09	15.0	1.751154767784074e-07
-1.97e-09	10.0	1.7843498139463763e-07
-1.96e-09	16.0	1.7445157585516142e-07
-1.9499999999999997e-09	14.0	1.757793777016536e-07
-1.94e-09	16.0	1.7445157585516142e-07
-1.9299999999999997e-09	13.0	1.7644327862489963e-07
-1.92e-09	9.0	1.7909888231788369e-07
-1.91e-09	16.0	1.7445157585516142e-07
-1.9e-09	16.0	1.7445157585516142e-07
-1.89e-09	14.0	1.757793777016536e-07
-1.8799999999999997e-09	13.0	1.7644327862489963e-07
-1.87e-09	19.0	1.724598730854234e-07
-1.86e-09	21.0	1.7113207123893126e-07
-1.8499999999999998e-09	22.0	1.7046817031568526e-07
-1.8399999999999998e-09	20.0	1.717959721621774e-07
-1.8299999999999999e-09	19.0	1.724598730854234e-07
-1.82e-09	16.0	1.7445157585516142e-07
-1.81e-09	19.0	1.724598730854234e-07
-1.8e-09	24.0	1.6914036846919291e-07
-1.7899999999999998e-09	19.0	1.724598730854234e-07
-1.7799999999999999e-09	23.0	1.698042693924393e-07
-1.7699999999999999e-09	22.0	1.7046817031568526e-07
-1.76e-09	18.0	1.731237740086695e-07
-1.75e-09	27.0	1.6714866569945512e-07
-1.74e-09	22.0	1.7046817031568526e-07
-1.7299999999999998e-09	30.0	1.6515696292971733e-07
-1.7199999999999999e-09	21.0	1.7113207123893126e-07
-1.7099999999999999e-09	20.0	1.717959721621774e-07
-1.7e-09	31.0	1.6449306200647086e-07
-1.69e-09	18.0	1.731237740086695e-07
-1.68e-09	36.0	1.611735573902416e-07
-1.6699999999999998e-09	25.0	1.6847646754594697e-07
-1.6599999999999999e-09	28.0	1.6648476477620912e-07
-1.6499999999999999e-09	12.0	1.7710717954814574e-07
-1.64e-09	25.0	1.6847646754594697e-07
-1.63e-09	32.0	1.6382916108322552e-07
-1.62e-09	17.0	1.737876749319155e-07
-1.6099999999999998e-09	41.0	1.5785405277401077e-07
-1.5999999999999999e-09	31.0	1.6449306200647086e-07
-1.5899999999999999e-09	28.0	1.6648476477620912e-07
-1.58e-09	29.0	1.6582086385296355e-07
-1.57e-09	46.0	1.5453454815778183e-07
-1.56e-09	32.0	1.6382916108322552e-07
-1.5499999999999998e-09	44.0	1.5586235000427362e-07
-1.5399999999999999e-09	36.0	1.611735573902416e-07
-1.5299999999999999e-09	31.0	1.6449306200647086e-07
-1.52e-09	49.0	1.525428453880429e-07
-1.51e-09	44.0	1.5586235000427362e-07
-1.5e-09	42.0	1.5719015185076533e-07
-1.4899999999999998e-09	37.0	1.6050965646699464e-07
-1.4799999999999999e-09	46.0	1.5453454815778183e-07
-1.4699999999999999e-09	43.0	1.5652625092751809e-07
-1.46e-09	53.0	1.4988724169505978e-07
-1.45e-09	55.0	1.4855943984856698e-07
-1.44e-09	52.0	1.5055114261830554e-07
-1.4299999999999998e-09	53.0	1.4988724169505978e-07
-1.4199999999999999e-09	54.0	1.492233407718122e-07
-1.4099999999999999e-09	53.0	1.4988724169505978e-07
-1.4e-09	59.0	1.4590383615558338e-07
-1.39e-09	46.0	1.5453454815778183e-07
-1.38e-09	56.0	1.478955389253193e-07
-1.3699999999999998e-09	75.0	1.3528142138364846e-07
-1.3599999999999999e-09	61.0	1.4457603430908974e-07
-1.3499999999999999e-09	70.0	1.3860092599987825e-07
-1.34e-09	73.0	1.366092232301377e-07
-1.33e-09	57.0	1.472316380020738e-07
-1.32e-09	65.0	1.4192043061610584e-07
-1.3099999999999998e-09	74.0	1.359453223068948e-07
-1.2999999999999999e-09	80.0	1.3196191676741684e-07
-1.2899999999999999e-09	85.0	1.286424121511851e-07
-1.28e-09	83.0	1.299702139976799e-07
-1.27e-09	84.0	1.2930631307443326e-07
-1.26e-09	85.0	1.286424121511851e-07
-1.25e-09	87.0	1.2731461030469587e-07
-1.2399999999999999e-09	74.0	1.359453223068948e-07
-1.2299999999999999e-09	104.0	1.1602829460951153e-07
-1.22e-09	98.0	1.200117001489889e-07
-1.21e-09	113.0	1.1005318630029658e-07
-1.2e-09	104.0	1.1602829460951153e-07
-1.19e-09	84.0	1.2930631307443326e-07
-1.1799999999999999e-09	101.0	1.1801999737925051e-07
-1.1699999999999999e-09	99.0	1.1934779922574574e-07
-1.16e-09	113.0	1.1005318630029658e-07
-1.15e-09	105.0	1.1536439368626434e-07
-1.14e-09	129.0	9.943077152836047e-08
-1.13e-09	142.0	9.080005952616712e-08
-1.1199999999999999e-09	137.0	9.411956414239324e-08
-1.1099999999999999e-09	138.0	9.345566321914567e-08
-1.1e-09	157.0	8.084154567747854e-08
-1.09e-09	124.0	1.0275027614459673e-07
-1.08e-09	140.0	9.212786137265965e-08
-1.07e-09	141.0	9.14639604494147e-08
-1.0599999999999999e-09	167.0	7.420253644501759e-08
-1.0499999999999999e-09	171.0	7.154693275203094e-08
-1.04e-09	174.0	6.955522998230022e-08
-1.03e-09	192.0	5.760501336387198e-08
-1.02e-09	174.0	6.955522998230022e-08
-1.01e-09	203.0	5.030210320816737e-08
-9.999999999999999e-10	188.0	6.026061705685174e-08
-9.899999999999999e-10	202.0	5.096600413141506e-08
-9.8e-10	187.0	6.092451798009962e-08
-9.7e-10	221.0	3.835188658974586e-08
-9.6e-10	240.0	2.5737769048087885e-08
-9.5e-10	214.0	4.299919305246354e-08
-9.399999999999999e-10	247.0	2.1090462585369052e-08
-9.3e-10	220.0	3.901578751299345e-08
-9.199999999999999e-10	272.0	4.49293950441787e-09
-9.1e-10	274.0	3.1651376580223245e-09
-9e-10	237.0	2.7729471817822e-08
-8.899999999999999e-10	305.0	1.741579096300902e-08
-8.8e-10	268.0	7.1485431973134894e-09
-8.7e-10	305.0	1.741579096300902e-08
-8.599999999999999e-10	309.0	2.00713946559885e-08
-8.5e-10	306.0	1.807969188624967e-08
-8.4e-10	337.0	3.866062050684403e-08
-8.299999999999999e-10	346.0	4.463572881606918e-08
-8.2e-10	346.0	4.463572881606918e-08
-8.1e-10	369.0	5.990545005070425e-08
-7.999999999999999e-10	375.0	6.388885559018761e-08
-7.9e-10	410.0	8.712538790379877e-08
-7.8e-10	448.0	1.1235362298715272e-07
-7.699999999999999e-10	415.0	9.044489252003586e-08
-7.6e-10	448.0	1.1235362298715272e-07
-7.5e-10	447.0	1.1168972206390807e-07
-7.399999999999999e-10	489.0	1.395735608402385e-07
-7.3e-10	488.0	1.3890965991699345e-07
-7.2e-10	493.0	1.4222916453323242e-07
-7.099999999999999e-10	516.0	1.5749888576788397e-07
-7e-10	530.0	1.6679349869330524e-07
-6.9e-10	603.0	2.152582660902624e-07
-6.799999999999999e-10	593.0	2.0861925685783894e-07
-6.7e-10	644.0	2.424782039433608e-07
-6.6e-10	618.0	2.252167799389843e-07
-6.499999999999999e-10	652.0	2.477894113293341e-07
-6.4e-10	666.0	2.570840242547631e-07
-6.3e-10	600.0	2.132665633205286e-07
-6.199999999999999e-10	705.0	2.829761602613738e-07
-6.1e-10	769.0	3.254658193491197e-07
-6e-10	761.0	3.2015461196314196e-07
-5.899999999999999e-10	817.0	3.573330636649425e-07
-5.8e-10	837.0	3.706110821298591e-07
-5.7e-10	870.0	3.9251981259695095e-07
-5.599999999999999e-10	841.0	3.732666858228519e-07
-5.5e-10	929.0	4.316899670684558e-07
-5.4e-10	990.0	4.7218792338647755e-07
-5.299999999999999e-10	998.0	4.774991307724353e-07
-5.2e-10	1028.0	4.974161584698481e-07
-5.1e-10	1064.0	5.213165917066725e-07
-4.999999999999999e-10	1140.0	5.717730618733857e-07
-4.9e-10	1129.0	5.644701517176597e-07
-4.8e-10	1190.0	6.049681080356762e-07
-4.699999999999999e-10	1298.0	6.766694077462823e-07
-4.5999999999999996e-10	1267.0	6.560884791256217e-07
-4.5e-10	1373.0	7.264619769897425e-07
-4.4e-10	1452.0	7.789101499261227e-07
-4.2999999999999996e-10	1424.0	7.603209240752699e-07
-4.2e-10	1557.0	8.4861974686702e-07
-4.1e-10	1648.0	9.09034730882381e-07
-3.9999999999999996e-10	1613.0	8.85798198568728e-07
-3.9e-10	1622.0	8.917733068780087e-07
-3.8e-10	1799.0	1.009283770292503e-06
-3.6999999999999996e-10	1847.0	1.041151014608349e-06
-3.6e-10	2027.0	1.1606531807925873e-06
-3.5e-10	2035.0	1.1659643881785625e-06
-3.3999999999999996e-10	2100.0	1.2091179481895464e-06
-3.3e-10	2226.0	1.2927694645185344e-06
-3.2e-10	2227.0	1.2934333654418704e-06
-3.0999999999999996e-10	2335.0	1.3651346651523786e-06
-3e-10	2397.0	1.4062965223937156e-06
-2.9e-10	2537.0	1.499242651648179e-06
-2.7999999999999996e-10	2664.0	1.58355806890031e-06
-2.7e-10	2780.0	1.6605705759968624e-06
-2.6e-10	2899.0	1.7395747858632042e-06
-2.4999999999999996e-10	2939.0	1.7661308227930978e-06
-2.4e-10	3064.0	1.8491184381987973e-06
-2.2999999999999998e-10	3247.0	1.9706123071527998e-06
-2.2e-10	3505.0	2.1418987453501835e-06
-2.1e-10	3762.0	2.3125212826243834e-06
-1.9999999999999998e-10	3888.0	2.3961727989533545e-06
-1.9e-10	4133.0	2.5588285251488508e-06
-1.8e-10	4160.0	2.576753850076268e-06
-1.6999999999999998e-10	4327.0	2.6876253042586002e-06
-1.6e-10	4416.0	2.7467124864272054e-06
-1.5e-10	4859.0	3.040820595425496e-06
-1.3999999999999998e-10	4923.0	3.0833102545130033e-06
-1.3e-10	5345.0	3.36347644412292e-06
-1.2e-10	5396.0	3.397335391208568e-06
-1.1e-10	6022.0	3.812937369160483e-06
-9.999999999999999e-11	6537.0	4.15484634463208e-06
-9e-11	7108.0	4.533933771805676e-06
-8e-11	7734.0	4.949535749757836e-06
-6.999999999999999e-11	8490.0	5.4514448477317075e-06
-6e-11	9706.0	6.258748370398963e-06
-4.9999999999999995e-11	11080.0	7.170948238938947e-06
-4e-11	13923.0	9.058418563727168e-06
-3e-11	19068.0	1.2474188813827708e-05
-2e-11	27477.0	1.8056931677401343e-05
-1e-11	37047.0	2.4410463512865678e-05
0.0	41295.0	2.7230714634814207e-05
1e-11	35411.0	2.3324321602433583e-05
2e-11	23871.0	1.5662904948176785e-05
3e-11	15211.0	9.91352295286733e-06
4e-11	10657.0	6.890118148405834e-06
4.9999999999999995e-11	8721.0	5.604805961001258e-06
6e-11	7585.0	4.8506145121937595e-06
6.999999999999999e-11	7108.0	4.533933771805676e-06
8e-11	6618.0	4.208622319414967e-06
9e-11	6051.0	3.832190495934673e-06
9.999999999999999e-11	5597.0	3.530779476780904e-06
1.1e-10	5311.0	3.340903812732561e-06
1.2e-10	5206.0	3.271194215791754e-06
1.3e-10	4775.0	2.9850529178727592e-06
1.3999999999999998e-10	4568.0	2.8476254267608175e-06
1.5e-10	4421.0	2.750031991043657e-06
1.6e-10	4179.0	2.5893679676180106e-06
1.6999999999999998e-10	3994.0	2.466546296817662e-06
1.8e-10	3734.0	2.2939320567736934e-06
1.9e-10	3624.0	2.220902955216429e-06
1.9999999999999998e-10	3479.0	2.1246373213459784e-06
2.1e-10	3334.0	2.028371687475151e-06
2.2e-10	3254.0	1.9752596136154663e-06
2.2999999999999998e-10	3064.0	1.8491184381987973e-06
2.4e-10	2797.0	1.6718568916921376e-06
2.4999999999999996e-10	2751.0	1.64131744922272e-06
2.6e-10	2685.0	1.5974999882884246e-06
2.7e-10	2568.0	1.519823580268754e-06
2.7999999999999996e-10	2341.0	1.3691180706918682e-06
2.9e-10	2353.0	1.377084881770853e-06
3e-10	2225.0	1.2921055635953732e-06
3.0999999999999996e-10	2115.0	1.2190764620383004e-06
3.2e-10	1973.0	1.1248025309373943e-06
3.3e-10	1888.0	1.0683709524614516e-06
3.3999999999999996e-10	1836.0	1.0338481044526154e-06
3.5e-10	1746.0	9.740970213604962e-07
3.6e-10	1667.0	9.21648848424032e-07
3.6999999999999996e-10	1674.0	9.262961548868207e-07
3.8e-10	1541.0	8.379973320950469e-07
3.9e-10	1484.0	8.00154979470048e-07
3.9999999999999996e-10	1473.0	7.928520693143478e-07
4.1e-10	1386.0	7.350926889919066e-07
4.2e-10	1306.0	6.819806151322644e-07
4.2999999999999996e-10	1324.0	6.939308317506425e-07
4.4e-10	1254.0	6.474577671234204e-07
