LECROYWaveRunnerøP,20728,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,06-Jun-2017 01:59:55,0                 
Time,Ampl
-8.58e-008,0
-8.578e-008,0
-8.576e-008,0
-8.574e-008,0
-8.572e-008,0
-8.57e-008,0
-8.568e-008,0
-8.566e-008,0
-8.564e-008,0
-8.562e-008,0
-8.56e-008,0
-8.558e-008,0
-8.556e-008,0
-8.554e-008,0
-8.552e-008,0
-8.55e-008,0
-8.548e-008,0
-8.546e-008,0
-8.544e-008,0
-8.542e-008,0
-8.54e-008,0
-8.538e-008,0
-8.536e-008,0
-8.534e-008,0
-8.532e-008,0
-8.53e-008,0
-8.528e-008,0
-8.526e-008,0
-8.524e-008,0
-8.522e-008,0
-8.52e-008,0
-8.518e-008,0
-8.516e-008,0
-8.514e-008,0
-8.512e-008,0
-8.51e-008,0
-8.508e-008,0
-8.506e-008,0
-8.504e-008,0
-8.502e-008,0
-8.5e-008,0
-8.498e-008,0
-8.496e-008,0
-8.494e-008,0
-8.492e-008,0
-8.49e-008,0
-8.488e-008,0
-8.486e-008,0
-8.484e-008,0
-8.482e-008,0
-8.48e-008,0
-8.478e-008,0
-8.476e-008,0
-8.474e-008,0
-8.472e-008,0
-8.47e-008,0
-8.468e-008,0
-8.466e-008,0
-8.464e-008,0
-8.462e-008,0
-8.46e-008,0
-8.458e-008,0
-8.456e-008,0
-8.454e-008,0
-8.452e-008,0
-8.45e-008,0
-8.448e-008,0
-8.446e-008,0
-8.444e-008,0
-8.442e-008,0
-8.44e-008,0
-8.438e-008,0
-8.436e-008,0
-8.434e-008,0
-8.432e-008,0
-8.43e-008,0
-8.428e-008,0
-8.426e-008,0
-8.424e-008,0
-8.422e-008,0
-8.42e-008,0
-8.418e-008,0
-8.416e-008,0
-8.414e-008,0
-8.412e-008,0
-8.41e-008,0
-8.408e-008,0
-8.406e-008,0
-8.404e-008,0
-8.402e-008,0
-8.4e-008,0
-8.398e-008,0
-8.396e-008,0
-8.394e-008,0
-8.392e-008,0
-8.39e-008,0
-8.388e-008,0
-8.386e-008,0
-8.384e-008,0
-8.382e-008,0
-8.38e-008,0
-8.378e-008,0
-8.376e-008,0
-8.374e-008,0
-8.372e-008,0
-8.37e-008,0
-8.368e-008,0
-8.366e-008,0
-8.364e-008,0
-8.362e-008,0
-8.36e-008,0
-8.358e-008,0
-8.356e-008,0
-8.354e-008,0
-8.352e-008,0
-8.35e-008,0
-8.348e-008,0
-8.346e-008,0
-8.344e-008,0
-8.342e-008,0
-8.34e-008,0
-8.338e-008,0
-8.336e-008,0
-8.334e-008,0
-8.332e-008,0
-8.33e-008,0
-8.328e-008,0
-8.326e-008,0
-8.324e-008,0
-8.322e-008,0
-8.32e-008,0
-8.318e-008,0
-8.316e-008,0
-8.314e-008,0
-8.312e-008,0
-8.31e-008,0
-8.308e-008,0
-8.306e-008,0
-8.304e-008,0
-8.302e-008,0
-8.3e-008,0
-8.298e-008,0
-8.296e-008,0
-8.294e-008,0
-8.292e-008,0
-8.29e-008,0
-8.288e-008,0
-8.286e-008,0
-8.284e-008,0
-8.282e-008,0
-8.28e-008,0
-8.278e-008,0
-8.276e-008,0
-8.274e-008,0
-8.272e-008,0
-8.27e-008,0
-8.268e-008,0
-8.266e-008,0
-8.264e-008,0
-8.262e-008,0
-8.26e-008,0
-8.258e-008,0
-8.256e-008,0
-8.254e-008,0
-8.252e-008,0
-8.25e-008,0
-8.248e-008,0
-8.246e-008,0
-8.244e-008,0
-8.242e-008,0
-8.24e-008,0
-8.238e-008,0
-8.236e-008,0
-8.234e-008,0
-8.232e-008,0
-8.23e-008,0
-8.228e-008,0
-8.226e-008,0
-8.224e-008,0
-8.222e-008,0
-8.22e-008,0
-8.218e-008,0
-8.216e-008,0
-8.214e-008,0
-8.212e-008,0
-8.21e-008,0
-8.208e-008,0
-8.206e-008,0
-8.204e-008,0
-8.202e-008,0
-8.2e-008,0
-8.198e-008,0
-8.196e-008,0
-8.194e-008,0
-8.192e-008,0
-8.19e-008,0
-8.188e-008,0
-8.186e-008,0
-8.184e-008,0
-8.182e-008,0
-8.18e-008,0
-8.178e-008,0
-8.176e-008,0
-8.174e-008,0
-8.172e-008,0
-8.17e-008,0
-8.168e-008,0
-8.166e-008,0
-8.164e-008,0
-8.162e-008,0
-8.16e-008,0
-8.158e-008,0
-8.156e-008,0
-8.154e-008,0
-8.152e-008,0
-8.15e-008,0
-8.148e-008,0
-8.146e-008,0
-8.144e-008,0
-8.142e-008,0
-8.14e-008,0
-8.138e-008,0
-8.136e-008,0
-8.134e-008,0
-8.132e-008,0
-8.13e-008,0
-8.128e-008,0
-8.126e-008,0
-8.124e-008,0
-8.122e-008,0
-8.12e-008,0
-8.118e-008,0
-8.116e-008,0
-8.114e-008,0
-8.112e-008,0
-8.11e-008,0
-8.108e-008,0
-8.106e-008,0
-8.104e-008,0
-8.102e-008,0
-8.1e-008,0
-8.098e-008,0
-8.096e-008,0
-8.094e-008,0
-8.092e-008,0
-8.09e-008,0
-8.088e-008,0
-8.086e-008,0
-8.084e-008,0
-8.082e-008,0
-8.08e-008,0
-8.078e-008,0
-8.076e-008,0
-8.074e-008,0
-8.072e-008,0
-8.07e-008,0
-8.068e-008,0
-8.066e-008,0
-8.064e-008,0
-8.062e-008,0
-8.06e-008,0
-8.058e-008,0
-8.056e-008,0
-8.054e-008,0
-8.052e-008,0
-8.05e-008,0
-8.048e-008,0
-8.046e-008,0
-8.044e-008,0
-8.042e-008,0
-8.04e-008,0
-8.038e-008,0
-8.036e-008,0
-8.034e-008,0
-8.032e-008,0
-8.03e-008,0
-8.028e-008,0
-8.026e-008,0
-8.024e-008,0
-8.022e-008,0
-8.02e-008,0
-8.018e-008,0
-8.016e-008,0
-8.014e-008,0
-8.012e-008,0
-8.01e-008,0
-8.008e-008,0
-8.006e-008,0
-8.004e-008,0
-8.002e-008,0
-8e-008,0
-7.998e-008,0
-7.996e-008,0
-7.994e-008,0
-7.992e-008,0
-7.99e-008,0
-7.988e-008,0
-7.986e-008,0
-7.984e-008,0
-7.982e-008,0
-7.98e-008,0
-7.978e-008,0
-7.976e-008,0
-7.974e-008,0
-7.972e-008,0
-7.97e-008,0
-7.968e-008,0
-7.966e-008,0
-7.964e-008,0
-7.962e-008,0
-7.96e-008,0
-7.958e-008,0
